Month,CITY,STORE,STATUS,Zone,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,EBITDA,VARIANCE,Revenue Cohort,CM Cohort,EBITDA Category,EBITDA Cohort,CM,GM%,CM%,Variance %,Revenue Band,Variance Bucket
Feb-2024,Ahmedabad,"Walker, Castillo and Powers",Inactive,West,11299,3660618.09,665289.15,3092957.56,983443.85,1982927.11,638874.14,23430.67,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,1317637.96,64.11103519959065,42.601229872678886,0.7575490301910253,INR 25 to 35 lacs,Var < 2%
Mar-2024,Ahmedabad,"Walker, Castillo and Powers",Inactive,West,7328,3212004.73,599536.18,2662118.15,821225.1,1708809.87,462138.55,14855.02,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,1109273.69,64.18985836522695,41.66883765095099,0.5580150527879464,INR 25 to 35 lacs,Var < 2%
Oct-2023,Ahmedabad,Horton-Wells,Inactive,West,10422,4490999.29,1013217.27,3563376.16,1184302.37,2249413.74,889376.76,17276.65,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,1236196.4700000002,63.1259131508586,34.69171972009826,0.48483935527031197,INR 35 to 45 lacs,Var < 2%
Nov-2023,Ahmedabad,Horton-Wells,Inactive,West,13647,5209001.3,1562461.95,3713070.85,1674716.66,1895273.42,707918.53,23413.92,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,332811.47,51.04328725642281,8.9632404940509,0.6305810189428515,INR 35 to 45 lacs,Var < 2%
Dec-2023,Ahmedabad,Horton-Wells,Inactive,West,10102,3755969.29,622657.99,3220172.48,1342784.72,1763787.58,278554.62,24644.35,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,1141129.59,54.77307786941898,35.436908957125176,0.7653114903956946,INR 25 to 35 lacs,Var < 2%
Jan-2024,Ahmedabad,Horton-Wells,Inactive,West,10985,5320094.5,1226210.24,4159985.56,1686859.27,2357714.54,1050931.6,13415.66,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,1131504.3,56.67602701967071,27.199717010556164,0.32249294634570796,INR 35 to 45 lacs,Var < 2%
Feb-2024,Ahmedabad,Horton-Wells,Inactive,West,7159,3526217.72,831091.7,2764721.49,1005786.14,1695626.69,359974.7,16580.25,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,864534.99,61.33083191681632,31.27023800144151,0.5997077846709253,INR 25 to 35 lacs,Var < 2%
Mar-2024,Ahmedabad,Horton-Wells,Inactive,West,13324,4841422.32,1377269.59,3586696.76,1695824.12,1745961.43,243086.69,13061.7,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,368691.83999999985,48.678813594489654,10.279426019834471,0.3641707363072422,INR 35 to 45 lacs,Var < 2%
Oct-2023,Bangalore,Serrano-Yang,Inactive,East,7504,3100939.58,586965.95,2660199.6,1015894.15,1575815.71,189219.76,18109.43,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,988849.76,59.2367471222836,37.17201370904649,0.6807545569136992,INR 25 to 35 lacs,Var < 2%
Nov-2023,Bangalore,Serrano-Yang,Inactive,East,12512,4290912.14,904201.73,3461452.63,1339693.01,2029126.13,638869.87,12899.84,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,1124924.4,58.62065285579251,32.498621828604946,0.3726712851188144,INR 25 to 35 lacs,Var < 2%
Dec-2023,Bangalore,Serrano-Yang,Inactive,East,7814,2861493.58,735098.13,2222330.59,1042534.17,1068212.87,-362129.99,25604.07,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,333114.7400000001,48.06723512724541,14.989432332837579,1.1521269659524418,INR 15 to 25 lacs,Var < 2%
Jan-2024,Bangalore,Serrano-Yang,Inactive,East,9959,4462669.8,1181451.21,3363091.29,1320761.62,1929652.72,607137.53,11208.61,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,748201.51,57.37735177566351,22.24743384827951,0.3332829540883501,INR 25 to 35 lacs,Var < 2%
Feb-2024,Bangalore,Serrano-Yang,Inactive,East,13500,4475493.87,830081.47,3734072.36,1595406.77,2055257.7,658942.82,28259.71,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,1225176.23,55.040650042464634,32.81072544614535,0.7568067052669541,INR 35 to 45 lacs,Var < 2%
Mar-2024,Bangalore,Serrano-Yang,Inactive,East,14785,6041603.79,1183920.29,4944218.85,2225032.44,2632803.68,1293397.23,10594.17,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,1448883.3900000001,53.25014445911916,29.30459661994938,0.21427388878629433,Above INR 45 lacs,Var < 2%
Oct-2023,Hyderabad,Thomas LLC,Inactive,South,13055,5241173.96,897695.03,4485125.86,1836559.86,2522649.75,1135038.39,14326.4,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,1624954.72,56.244792871877166,36.229857772597704,0.3194202447643242,INR 35 to 45 lacs,Var < 2%
Nov-2023,Hyderabad,Thomas LLC,Inactive,South,9181,2975608.01,786794.56,2273615.33,1070106.68,1054441.16,-259658.99,27046.18,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,267646.59999999986,46.37728933680263,11.771850605880628,1.189567102364673,INR 15 to 25 lacs,Var < 2%
Dec-2023,Hyderabad,Thomas LLC,Inactive,South,10552,3260798.05,677706.11,2687477.4,1266569.73,1363159.86,-16465.65,27239.34,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,685453.7500000001,50.72265389096854,25.50547029716418,1.0135653605868462,INR 25 to 35 lacs,Var < 2%
Jan-2024,Hyderabad,Thomas LLC,Inactive,South,8969,3488829.24,903120.0,2687612.84,1155072.19,1408141.26,21893.11,21810.71,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,505021.26,52.39375400513416,18.7906997795114,0.8115272287507006,INR 25 to 35 lacs,Var < 2%
Feb-2024,Hyderabad,Thomas LLC,Inactive,South,8772,3055936.09,655943.32,2496093.75,1116265.72,1251381.88,-176919.09,29782.04,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,595438.5599999999,50.13360896400626,23.854815549295772,1.1931458904538341,INR 15 to 25 lacs,Var < 2%
Mar-2024,Hyderabad,Thomas LLC,Inactive,South,8679,3279383.52,926393.88,2412829.28,790550.02,1544652.72,275210.32,13222.46,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,618258.84,64.01831794746788,25.623812058514144,0.5480064466061187,INR 15 to 25 lacs,Var < 2%
Oct-2023,Hyderabad,Mckenzie LLC,Inactive,West,10420,3593091.46,596171.84,3123295.26,1312650.79,1672877.54,202959.29,27392.34,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,1076705.7000000002,53.56129986890833,34.473388212422805,0.8770333164082605,INR 25 to 35 lacs,Var < 2%
Nov-2023,Hyderabad,Mckenzie LLC,Inactive,West,11338,4671494.44,1331851.98,3445132.2,1529260.76,1794108.6,415930.82,19779.9,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,462256.6200000001,52.076625680721335,13.417674363845894,0.5741405220966558,INR 25 to 35 lacs,Var < 2%
Dec-2023,Hyderabad,Mckenzie LLC,Inactive,West,8612,4150121.15,687876.59,3503438.2,1259732.29,2122045.28,710405.95,28437.33,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,1434168.69,60.570364278153946,40.936035064069344,0.8116977773434108,INR 35 to 45 lacs,Var < 2%
Jan-2024,Hyderabad,Mckenzie LLC,Inactive,West,13716,4420693.97,740249.77,3749501.7,1215248.15,2415262.25,1109627.21,10085.5,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,1675012.48,64.41555287199895,44.67293560635003,0.2689824090491811,INR 35 to 45 lacs,Var < 2%
Feb-2024,Hyderabad,Mckenzie LLC,Inactive,West,12100,4838940.79,1240444.43,3699929.69,1561506.6,2047362.68,498865.38,27018.62,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,806918.25,55.3351780044231,21.80901578159449,0.7302468496367562,INR 35 to 45 lacs,Var < 2%
Mar-2024,Hyderabad,Mckenzie LLC,Inactive,West,7058,3326205.77,849008.88,2547732.0,927150.89,1494436.17,225443.44,29308.88,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,645427.2899999999,58.657510680087235,25.33340594693633,1.1503910144395093,INR 25 to 35 lacs,Var < 2%
Oct-2023,Hyderabad,Houston-Barnes,Active,North,10334,3301143.43,688087.98,2704161.55,913806.99,1660067.92,436115.5,10184.45,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,971979.94,61.389376681285924,35.94385623891442,0.37662135977046196,INR 25 to 35 lacs,Var < 2%
Nov-2023,Hyderabad,Houston-Barnes,Active,North,9583,3793993.89,708803.86,3147946.33,930828.52,2115506.52,668459.01,22154.43,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,1406702.6600000001,67.20275056277723,44.68636096473729,0.7037740697440671,INR 25 to 35 lacs,Var < 2%
Dec-2023,Hyderabad,Houston-Barnes,Active,North,11976,4076381.43,861032.44,3296683.91,1269226.65,1910091.83,605908.31,19353.16,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,1049059.3900000001,57.93979289934411,31.821655294820182,0.5870493055550479,INR 25 to 35 lacs,Var < 2%
Jan-2024,Hyderabad,Houston-Barnes,Active,North,13080,5197924.64,1086063.42,4209149.17,1606384.78,2460803.04,1059646.38,18646.76,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,1374739.62,58.46319388105697,32.66074839538177,0.4430054447321951,INR 35 to 45 lacs,Var < 2%
Feb-2024,Hyderabad,Houston-Barnes,Active,North,7920,2917514.75,638765.79,2411512.82,852560.34,1470941.88,225907.81,14806.11,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,832176.0899999999,60.996643592381986,34.5084663493516,0.6139760020019301,INR 15 to 25 lacs,Var < 2%
Mar-2024,Hyderabad,Houston-Barnes,Active,North,7127,3438690.28,728563.32,2786619.84,1103150.37,1569200.21,120110.89,12042.3,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,840636.89,56.311958577026424,30.16690249359597,0.4321472138804553,INR 25 to 35 lacs,Var < 2%
Oct-2023,Mumbai,"Marsh, Cox and Martinez",Inactive,North,12415,5319397.67,1161251.96,4252391.47,1301230.84,2827433.66,1461556.75,21474.88,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,1666181.7000000002,66.4904367330038,39.18222750079969,0.505007127201297,INR 35 to 45 lacs,Var < 2%
Nov-2023,Mumbai,"Marsh, Cox and Martinez",Inactive,North,10173,3968597.27,907274.89,3157504.6,996496.36,2064824.01,759895.27,16722.43,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,1157549.12,65.39417266407149,36.6602512629752,0.5296090463336142,INR 25 to 35 lacs,Var < 2%
Dec-2023,Mumbai,"Marsh, Cox and Martinez",Inactive,North,8591,3192240.49,778608.75,2546067.56,801808.7,1644792.03,328283.6,29893.08,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,866183.28,64.60127201023683,34.02043581278731,1.1740882476818486,INR 25 to 35 lacs,Var < 2%
Jan-2024,Mumbai,"Marsh, Cox and Martinez",Inactive,North,14801,6400317.81,1452234.98,5028165.35,2185439.45,2703805.75,1383381.52,14619.18,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,1251570.77,53.773206762184145,24.891201519456796,0.2907458085084652,Above INR 45 lacs,Var < 2%
Feb-2024,Mumbai,"Marsh, Cox and Martinez",Inactive,North,12623,4788020.0,1041234.87,3827615.1,1561534.66,2144755.14,644208.82,24417.66,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,1103520.27,56.033720318430134,28.830492125501333,0.6379340493248654,INR 35 to 45 lacs,Var < 2%
Mar-2024,Mumbai,"Marsh, Cox and Martinez",Inactive,North,10974,3908530.64,952348.94,3050993.26,1139522.96,1763724.77,471182.99,11270.47,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,811375.8300000001,57.80821587262373,26.593825710385214,0.369403307039754,INR 25 to 35 lacs,Var < 2%
Oct-2023,Bangalore,"Baker, Fletcher and Richmond",Active,East,14368,6780341.45,1618200.4,5253299.71,2039689.48,3099157.72,1694304.74,16457.2,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,1480957.3200000003,58.99449662277122,28.19099236201774,0.31327357867423106,Above INR 45 lacs,Var < 2%
Nov-2023,Bangalore,"Baker, Fletcher and Richmond",Active,East,10478,3277920.45,635810.74,2690034.78,1197095.5,1420816.37,163209.85,24054.79,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,785005.6300000001,52.817769515976295,29.18198812284502,0.8942185498434337,INR 25 to 35 lacs,Var < 2%
Dec-2023,Bangalore,"Baker, Fletcher and Richmond",Active,East,11027,4225004.73,918581.58,3413270.16,1498042.66,1830195.75,510770.66,18450.67,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,911614.17,53.62000850234486,26.707940692277344,0.5405569771834292,INR 25 to 35 lacs,Var < 2%
Jan-2024,Bangalore,"Baker, Fletcher and Richmond",Active,East,8642,4167929.97,1211218.79,3002228.81,1381916.67,1486854.55,152342.59,17744.47,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,275635.76,49.52502437680624,9.18103773709373,0.5910432256494135,INR 25 to 35 lacs,Var < 2%
Feb-2024,Bangalore,"Baker, Fletcher and Richmond",Active,East,14203,5484465.65,1586226.93,3981959.52,1469713.15,2438062.87,1189053.36,12770.14,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,851835.9400000002,61.22771609692306,21.392380704061004,0.3206998950104847,INR 35 to 45 lacs,Var < 2%
Mar-2024,Bangalore,"Baker, Fletcher and Richmond",Active,East,9403,3659436.89,847486.92,2914089.55,1212235.87,1637979.89,305409.54,23050.7,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,790492.9699999999,56.20897580172167,27.126584699499023,0.7910086359562973,INR 25 to 35 lacs,Var < 2%
Oct-2023,Bangalore,"Hurley, Porter and Perkins",Active,North,12690,5409744.73,1124201.58,4440656.51,1753419.08,2537307.48,1067420.04,21037.6,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,1413105.9,57.13811627371287,31.822004174783608,0.4737497699411117,INR 35 to 45 lacs,Var < 2%
Nov-2023,Bangalore,"Hurley, Porter and Perkins",Active,North,12406,3863271.93,602084.8,3281664.77,1247414.39,1939617.01,790923.99,29570.26,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,1337532.21,59.10466625754708,40.75773437394704,0.9010749748213922,INR 25 to 35 lacs,Var < 2%
Dec-2023,Bangalore,"Hurley, Porter and Perkins",Active,North,12859,4726958.19,958172.63,3862351.79,1672439.9,2080802.01,641684.89,26664.59,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,1122629.38,53.873963924969146,29.065953622002926,0.6903718627867401,INR 35 to 45 lacs,Var < 2%
Jan-2024,Bangalore,"Hurley, Porter and Perkins",Active,North,11755,4276632.99,855347.96,3511063.11,1590990.16,1854521.3,441595.9,16107.82,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,999173.3400000001,52.81936672451325,28.457857597438636,0.4587732972991192,INR 35 to 45 lacs,Var < 2%
Feb-2024,Bangalore,"Hurley, Porter and Perkins",Active,North,12892,5429731.29,1049698.28,4463778.13,1468973.12,2926410.24,1545314.22,19669.38,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,1876711.9600000002,65.55904336580457,42.04312816058356,0.4406442127534686,INR 35 to 45 lacs,Var < 2%
Mar-2024,Bangalore,"Hurley, Porter and Perkins",Active,North,14186,5880424.39,1676254.13,4298278.13,2083813.38,2127725.63,782327.76,23083.76,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,451471.5,49.501813648341084,10.503543194400034,0.537046680131888,INR 35 to 45 lacs,Var < 2%
Oct-2023,Bangalore,Todd Inc,Inactive,East,10236,4294374.85,774872.2,3595498.56,1232566.5,2220608.12,993512.23,23697.37,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,1445735.9200000002,61.76078457392013,40.20960920646288,0.6590843969076711,INR 35 to 45 lacs,Var < 2%
Nov-2023,Bangalore,Todd Inc,Inactive,East,14570,5263704.8,1316051.48,4058139.48,1658393.79,2310921.68,845705.41,19273.6,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,994870.2000000002,56.94534875868782,24.5154264633605,0.4749368545607506,INR 35 to 45 lacs,Var < 2%
Dec-2023,Bangalore,Todd Inc,Inactive,East,13758,5499144.48,1210738.2,4382947.36,1888846.07,2402747.24,921562.76,20430.83,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,1192009.0400000003,54.82035358051848,27.196517368166617,0.4661436317136148,INR 35 to 45 lacs,Var < 2%
Jan-2024,Bangalore,Todd Inc,Inactive,East,9722,3539786.8,757238.13,2838981.23,1100975.0,1682391.18,310083.18,21144.95,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,925153.0499999999,59.2603840498093,32.58750146791213,0.7448076717294817,INR 25 to 35 lacs,Var < 2%
Feb-2024,Bangalore,Todd Inc,Inactive,East,13799,4339195.54,1232337.79,3183656.45,1428048.08,1685311.43,232868.66,20821.42,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,452973.6399999999,52.936347136324954,14.228094240507636,0.6540096372521601,INR 25 to 35 lacs,Var < 2%
Mar-2024,Bangalore,Todd Inc,Inactive,East,9258,3010511.54,839140.97,2236049.92,942039.93,1177967.55,-279042.7,25709.35,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,338826.5800000001,52.68073576818894,15.15290767748155,1.1497663701533103,INR 15 to 25 lacs,Var < 2%
Oct-2023,Hyderabad,Miranda-Burch,Inactive,South,8187,3603887.94,564453.21,3106708.0,947932.36,2081443.71,566293.28,11647.63,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,1516990.5,66.99836965688439,48.829516645915874,0.3749187242573167,INR 25 to 35 lacs,Var < 2%
Nov-2023,Hyderabad,Miranda-Burch,Inactive,South,8688,3686198.43,652129.37,3157268.15,971189.97,2085905.72,702145.92,22125.95,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,1433776.35,66.06679005075955,45.41192834697934,0.7007941343214703,INR 25 to 35 lacs,Var < 2%
Dec-2023,Hyderabad,Miranda-Burch,Inactive,South,11416,3668104.38,621998.09,3150071.09,1389156.83,1700670.05,364616.13,28176.54,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,1078671.96,53.988306975002274,34.242781485925136,0.8944731466361924,INR 25 to 35 lacs,Var < 2%
Jan-2024,Hyderabad,Miranda-Burch,Inactive,South,14037,6779175.4,1193881.31,5717255.9,1786507.36,3823485.13,2526921.12,20229.28,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,More than 20%,2629603.82,66.87622868166527,45.994159890586666,0.3538284861449003,Above INR 45 lacs,Var < 2%
Feb-2024,Hyderabad,Miranda-Burch,Inactive,South,10244,3922018.68,883706.17,3137488.36,1354620.41,1670481.7,230555.55,27911.23,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,786775.5299999999,53.2426421495951,25.076603949536246,0.8896042565716484,INR 25 to 35 lacs,Var < 2%
Mar-2024,Hyderabad,Miranda-Burch,Inactive,South,13691,6703780.94,1432542.88,5336444.32,1583376.84,3605200.76,2197960.98,14042.85,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,2172657.88,67.55810693064628,40.713586607795804,0.2631499395087851,Above INR 45 lacs,Var < 2%
Oct-2023,Hyderabad,Garza-Sanchez,Inactive,North,12182,5846349.42,1527487.03,4370357.5,1865079.85,2416735.23,1212352.48,24187.56,More than 40 lacs,10% to 20%,EBITDA -ve,More than 20%,889248.2,55.29834184045585,20.347264497240786,0.5534457993425024,INR 35 to 45 lacs,Var < 2%
Nov-2023,Hyderabad,Garza-Sanchez,Inactive,North,12549,5035691.1,1396901.03,3732822.09,1661612.73,1940890.15,443825.77,23220.47,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,543989.1199999999,51.99524925657521,14.573132790263784,0.6220620602896186,INR 35 to 45 lacs,Var < 2%
Dec-2023,Hyderabad,Garza-Sanchez,Inactive,North,14549,5730637.96,1453505.68,4360204.97,1868453.62,2417629.04,1062678.29,13857.87,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,964123.3600000001,55.44760066635125,22.111881588906133,0.31782611357373874,INR 35 to 45 lacs,Var < 2%
Jan-2024,Hyderabad,Garza-Sanchez,Inactive,North,10601,4838575.68,1187311.8,3782351.82,1689363.09,2012970.53,534167.24,22319.58,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,825658.73,53.220076444395914,21.829241945028794,0.5900979354162778,INR 35 to 45 lacs,Var < 2%
Feb-2024,Hyderabad,Garza-Sanchez,Inactive,North,14751,6397105.55,1257328.83,5168197.69,1719162.57,3366866.72,1984225.72,19176.05,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,2109537.89,65.14585783966015,40.81767023118653,0.3710394058087975,Above INR 45 lacs,Var < 2%
Mar-2024,Hyderabad,Garza-Sanchez,Inactive,North,7852,3447684.69,885715.32,2644784.42,1040401.7,1507993.32,111016.7,27183.34,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,622278.0000000001,57.017627168266515,23.52849613353364,1.027809291163323,INR 25 to 35 lacs,Var < 2%
Oct-2023,Ahmedabad,Hill-Williams,Inactive,East,14938,5060184.12,928229.19,4239119.53,1540493.23,2595263.84,1206273.88,16908.87,More than 40 lacs,0% to 10%,EBITDA -ve,More than 20%,1667034.65,61.221766020832156,39.32502110880558,0.3988769337674231,INR 35 to 45 lacs,Var < 2%
Nov-2023,Ahmedabad,Hill-Williams,Inactive,East,7683,3500811.76,673375.4,2881390.16,889030.85,1902437.82,454466.75,13592.86,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,1229062.42,66.02499884986072,42.65518904944132,0.47174659609443514,INR 25 to 35 lacs,Var < 2%
Dec-2023,Ahmedabad,Hill-Williams,Inactive,East,13982,6373379.42,1534944.31,4957442.09,1814741.27,3059369.04,1685415.21,18094.51,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,1524424.73,61.71265310736086,30.750227684454906,0.364996901053059,Above INR 45 lacs,Var < 2%
Jan-2024,Ahmedabad,Hill-Williams,Inactive,East,11991,5183650.81,907023.85,4350610.56,1683763.91,2576451.0,1056646.49,15414.84,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,1669427.15,59.220446520499415,38.37224975613538,0.35431440684959864,INR 35 to 45 lacs,Var < 2%
Feb-2024,Ahmedabad,Hill-Williams,Inactive,East,10050,4710821.73,913872.08,3893081.01,1542277.34,2268448.93,894336.71,25182.38,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,1354576.85,58.26873173646084,34.79446861035137,0.646849627205677,INR 35 to 45 lacs,Var < 2%
Mar-2024,Ahmedabad,Hill-Williams,Inactive,East,9797,3581995.91,773175.01,2861797.23,1287895.9,1467519.42,90372.57,27483.41,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,694344.4099999999,51.279643596552084,24.26252994870639,0.9603549025728843,INR 25 to 35 lacs,Var < 2%
Oct-2023,Hyderabad,Brown-Watts,Active,North,12046,5605002.26,1196476.42,4485856.41,1983099.98,2401576.93,1165078.53,22453.86,More than 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,1205100.5100000002,53.536642961783976,26.864446826999533,0.500547898723312,INR 35 to 45 lacs,Var < 2%
Nov-2023,Hyderabad,Brown-Watts,Active,North,13729,4609865.24,1140803.09,3556227.04,1193093.78,2230685.23,832442.78,24424.14,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,1089882.14,62.72617594179252,30.647147320492785,0.6867992320310348,INR 35 to 45 lacs,Var < 2%
